imagineName,tier,activeEffect,passiveEffect,rarity,itemTier,battleSkill,monsterName,itemId,aoyiSkillId,skillEffectId,bridgeMethod,bridgeConflict,notes
Battle Imagine - Dorothy,T3,Arcane! Illusion Resonance,"Transforms into Dorothy, replacing basic attack modules and gaining Artisan's Power. Passive: Dealing damage has a 40% chance to trigger Chain Lightning (trigger interval: at least 0.5s). ① Charges and fires a powerful shot at the target, dealing Attack DMG. Each additional charge increases the damage by 150%. ② Leaps into the air and launches a Thunderstorm Bolt at the target, dealing Attack DMG and creating a Thunderstorm Zone at the target for 7s. Thunderstorm Zone deals Attack DMG per second to enemies within and slows them. ③ Continuously unleashes Thunder Tracers, dealing Attack DMG and inflicting Paralysis on hit. ④ Fires an Oblivion Bomb, which explodes after traveling a distance or upon impact, dealing Attack DMG.",gold,4,Arcane! Illusion Resonance,Dorothy,3000102,3949,394901,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Dorothy,T4,Arcane! Illusion Resonance,"Transforms into Dorothy, replacing basic attack modules and gaining Artisan's Power. Passive: Dealing damage has a 40% chance to trigger Chain Lightning (trigger interval: at least 0.5s). ① Charges and fires a powerful shot at the target, dealing Attack DMG. Each additional charge increases the damage by 150%. ② Leaps into the air and launches a Thunderstorm Bolt at the target, dealing Attack DMG and creating a Thunderstorm Zone at the target for 7s. Thunderstorm Zone deals Attack DMG per second to enemies within and slows them. ③ Continuously unleashes Thunder Tracers, dealing Attack DMG and inflicting Paralysis on hit. ④ Fires an Oblivion Bomb, which explodes after traveling a distance or upon impact, dealing Attack DMG.",gold,4,Arcane! Illusion Resonance,Dorothy,3000102,3949,394901,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Dorothy,T5,Arcane! Illusion Resonance,"Transforms into Dorothy, replacing basic attack modules and gaining Artisan's Power. Passive: Dealing damage has a 40% chance to trigger Chain Lightning (trigger interval: at least 0.5s). ① Charges and fires a powerful shot at the target, dealing Attack DMG. Each additional charge increases the damage by 150%. ② Leaps into the air and launches a Thunderstorm Bolt at the target, dealing Attack DMG and creating a Thunderstorm Zone at the target for 7s. Thunderstorm Zone deals Attack DMG per second to enemies within and slows them. ③ Continuously unleashes Thunder Tracers, dealing Attack DMG and inflicting Paralysis on hit. ④ Fires an Oblivion Bomb, which explodes after traveling a distance or upon impact, dealing Attack DMG.",gold,4,Arcane! Illusion Resonance,Dorothy,3000102,3949,394901,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Fafala,T0,"Arcane! Guardian's Boundary Summons Fafala to create a field. You and allies within the field gain Final DMG Reduction and Super Armor. When you deal damage from inside the field, inflict bonus damage based on a percentage of your DEF (can trigger at most once every 1s). When you take damage, reduce the CD of this Skill by 1s (can trigger at most once every 2s). [This effect does not stack. Only one instance of this effect can be active at a time.",,gold,4,Arcane! Guardian's Boundary,Fafala,3000103,3951,395101,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Fafala,T1,"Arcane! Guardian's Boundary Summons Fafala to create a field. You and allies within the field gain Final DMG Reduction and Super Armor. When you deal damage from inside the field, inflict bonus damage based on a percentage of your DEF (can trigger at most once every 1s). When you take damage, reduce the CD of this Skill by 1s (can trigger at most once every 2s). [This effect does not stack. Only one instance of this effect can be active at a time.",Final DMG Reduction: 3%; Bonus DMG from DEF: 40%; Secondary Bonus DMG from DEF: 0.2%,gold,4,Arcane! Guardian's Boundary,Fafala,3000103,3951,395101,direct-skill-aoyi-item,,
Battle Imagine - Fafala,T2,"Arcane! Guardian's Boundary Summons Fafala to create a field. You and allies within the field gain Final DMG Reduction and Super Armor. When you deal damage from inside the field, inflict bonus damage based on a percentage of your DEF (can trigger at most once every 1s). When you take damage, reduce the CD of this Skill by 1s (can trigger at most once every 2s). [This effect does not stack. Only one instance of this effect can be active at a time.",Final DMG Reduction: 6%; Bonus DMG from DEF: 80%; Secondary Bonus DMG from DEF: 0.4%,gold,4,Arcane! Guardian's Boundary,Fafala,3000103,3951,395101,direct-skill-aoyi-item,,
Battle Imagine - Fafala,T3,"Arcane! Guardian's Boundary Summons Fafala to create a field. You and allies within the field gain Final DMG Reduction and Super Armor. When you deal damage from inside the field, inflict bonus damage based on a percentage of your DEF (can trigger at most once every 1s). When you take damage, reduce the CD of this Skill by 1s (can trigger at most once every 2s). [This effect does not stack. Only one instance of this effect can be active at a time.",Final DMG Reduction: 9%; Bonus DMG from DEF: 120%; Secondary Bonus DMG from DEF: 0.6%,gold,4,Arcane! Guardian's Boundary,Fafala,3000103,3951,395101,direct-skill-aoyi-item,,
Battle Imagine - Fafala,T4,"Arcane! Guardian's Boundary Summons Fafala to create a field. You and allies within the field gain Final DMG Reduction and Super Armor. When you deal damage from inside the field, inflict bonus damage based on a percentage of your DEF (can trigger at most once every 1s). When you take damage, reduce the CD of this Skill by 1s (can trigger at most once every 2s). [This effect does not stack. Only one instance of this effect can be active at a time.",Final DMG Reduction: 12%; Bonus DMG from DEF: 160%; Secondary Bonus DMG from DEF: 0.8%,gold,4,Arcane! Guardian's Boundary,Fafala,3000103,3951,395101,direct-skill-aoyi-item,,
Battle Imagine - Fafala,T5,"Arcane! Guardian's Boundary Summons Fafala to create a field. You and allies within the field gain Final DMG Reduction and Super Armor. When you deal damage from inside the field, inflict bonus damage based on a percentage of your DEF (can trigger at most once every 1s). When you take damage, reduce the CD of this Skill by 1s (can trigger at most once every 2s). [This effect does not stack. Only one instance of this effect can be active at a time.",Final DMG Reduction: 15%; Bonus DMG from DEF: 200%; Secondary Bonus DMG from DEF: 1%,gold,4,Arcane! Guardian's Boundary,Fafala,3000103,3951,395101,direct-skill-aoyi-item,,
Battle Imagine - Boyce,T0,"Arcane! Allscape Sublimation Summons Boyce to create a field of frost by concentrating ice power, dealing Ice Magic DMG. After casting, your ATK is increased for a period of time. Each cast of a Special Attack grants an additional increase, stacking up to 5 times. At max stacks, gain a bonus to Attack SPD and Casting SPD. Performing a Special Attack extends this bonus's duration by 3s, up to a max of 5 times (The ATK bonus's duration is not affected). This skill holds 2 charges.",,gold,4,Arcane! Allscape Sublimation,Boyce,3000104,3950,395001,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Boyce,T1,"Arcane! Allscape Sublimation Summons Boyce to create a field of frost by concentrating ice power, dealing Ice Magic DMG. After casting, your ATK is increased for a period of time. Each cast of a Special Attack grants an additional increase, stacking up to 5 times. At max stacks, gain a bonus to Attack SPD and Casting SPD. Performing a Special Attack extends this bonus's duration by 3s, up to a max of 5 times (The ATK bonus's duration is not affected). This skill holds 2 charges. Extra ATK per Special Attack Stack: 0.2%",ATK Bonus: 1.6%; Attack SPD Bonus at Max Stacks: 1%; Casting SPD Bonus at Max Stacks: 2%,gold,4,Arcane! Allscape Sublimation,Boyce,3000104,3950,395001,direct-skill-aoyi-item,,
Battle Imagine - Boyce,T2,"Arcane! Allscape Sublimation Summons Boyce to create a field of frost by concentrating ice power, dealing Ice Magic DMG. After casting, your ATK is increased for a period of time. Each cast of a Special Attack grants an additional increase, stacking up to 5 times. At max stacks, gain a bonus to Attack SPD and Casting SPD. Performing a Special Attack extends this bonus's duration by 3s, up to a max of 5 times (The ATK bonus's duration is not affected). This skill holds 2 charges. Extra ATK per Special Attack Stack: 0.4%",ATK Bonus: 3.2%; Attack SPD Bonus at Max Stacks: 2%; Casting SPD Bonus at Max Stacks: 4%,gold,4,Arcane! Allscape Sublimation,Boyce,3000104,3950,395001,direct-skill-aoyi-item,,
Battle Imagine - Boyce,T3,"Arcane! Allscape Sublimation Summons Boyce to create a field of frost by concentrating ice power, dealing Ice Magic DMG. After casting, your ATK is increased for a period of time. Each cast of a Special Attack grants an additional increase, stacking up to 5 times. At max stacks, gain a bonus to Attack SPD and Casting SPD. Performing a Special Attack extends this bonus's duration by 3s, up to a max of 5 times (The ATK bonus's duration is not affected). This skill holds 2 charges. Extra ATK per Special Attack Stack: 0.6%",ATK Bonus: 4.8%; Attack SPD Bonus at Max Stacks: 3%; Casting SPD Bonus at Max Stacks: 6%,gold,4,Arcane! Allscape Sublimation,Boyce,3000104,3950,395001,direct-skill-aoyi-item,,
Battle Imagine - Boyce,T4,"Arcane! Allscape Sublimation Summons Boyce to create a field of frost by concentrating ice power, dealing Ice Magic DMG. After casting, your ATK is increased for a period of time. Each cast of a Special Attack grants an additional increase, stacking up to 5 times. At max stacks, gain a bonus to Attack SPD and Casting SPD. Performing a Special Attack extends this bonus's duration by 3s, up to a max of 5 times (The ATK bonus's duration is not affected). This skill holds 2 charges. Extra ATK per Special Attack Stack: 0.8%",ATK Bonus: 6.4%; Attack SPD Bonus at Max Stacks: 4%; Casting SPD Bonus at Max Stacks: 8%,gold,4,Arcane! Allscape Sublimation,Boyce,3000104,3950,395001,direct-skill-aoyi-item,,
Battle Imagine - Boyce,T5,"Arcane! Allscape Sublimation Summons Boyce to create a field of frost by concentrating ice power, dealing Ice Magic DMG. After casting, your ATK is increased for a period of time. Each cast of a Special Attack grants an additional increase, stacking up to 5 times. At max stacks, gain a bonus to Attack SPD and Casting SPD. Performing a Special Attack extends this bonus's duration by 3s, up to a max of 5 times (The ATK bonus's duration is not affected). This skill holds 2 charges. Extra ATK per Special Attack Stack: 1%",ATK Bonus: 8%; Attack SPD Bonus at Max Stacks: 5%; Casting SPD Bonus at Max Stacks: 10%,gold,4,Arcane! Allscape Sublimation,Boyce,3000104,3950,395001,direct-skill-aoyi-item,,
Battle Imagine - Bluespine Lizard,T0,"Stunt! Frost Breath Summons Elite: Bluespine Lizard to breathe frost forward, dealing Attack DMG to targets in the area. After casting, increases Versatility for a period of time.",,purple,3,Stunt! Frost Breath,Bluespine Lizard,3000105,3958,395801,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Bluespine Lizard,T1,"Stunt! Frost Breath Summons Elite: Bluespine Lizard to breathe frost forward, dealing Attack DMG to targets in the area. After casting, increases Versatility for a period of time.",Versatility Bonus: 1.3%,purple,3,Stunt! Frost Breath,Bluespine Lizard,3000105,3958,395801,direct-skill-aoyi-item,,
Battle Imagine - Bluespine Lizard,T2,"Stunt! Frost Breath Summons Elite: Bluespine Lizard to breathe frost forward, dealing Attack DMG to targets in the area. After casting, increases Versatility for a period of time.",Versatility Bonus: 2.6%,purple,3,Stunt! Frost Breath,Bluespine Lizard,3000105,3958,395801,direct-skill-aoyi-item,,
Battle Imagine - Bluespine Lizard,T3,"Stunt! Frost Breath Summons Elite: Bluespine Lizard to breathe frost forward, dealing Attack DMG to targets in the area. After casting, increases Versatility for a period of time.",Versatility Bonus: 3.9%,purple,3,Stunt! Frost Breath,Bluespine Lizard,3000105,3958,395801,direct-skill-aoyi-item,,
Battle Imagine - Bluespine Lizard,T4,"Stunt! Frost Breath Summons Elite: Bluespine Lizard to breathe frost forward, dealing Attack DMG to targets in the area. After casting, increases Versatility for a period of time.",Versatility Bonus: 5.2%,purple,3,Stunt! Frost Breath,Bluespine Lizard,3000105,3958,395801,direct-skill-aoyi-item,,
Battle Imagine - Bluespine Lizard,T5,"Stunt! Frost Breath Summons Elite: Bluespine Lizard to breathe frost forward, dealing Attack DMG to targets in the area. After casting, increases Versatility for a period of time.",Versatility Bonus: 6.5%,purple,3,Stunt! Frost Breath,Bluespine Lizard,3000105,3958,395801,direct-skill-aoyi-item,,
Battle Imagine - Basilisk,T0,"Arcane! Fatal Spiral Summons Boss: Basilisk to spin toward the target, dealing Attack DMG. After casting, grants an All-Element Bonus to you and up to 10 nearby allies (prioritizing teammates) for a period of time. (Cannot be affected by the same type of effect within 60s)",,gold,4,Arcane! Fatal Spiral,Basilisk,3000106,3957,395701,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Basilisk,T1,"Arcane! Fatal Spiral Summons Boss: Basilisk to spin toward the target, dealing Attack DMG. After casting, grants an All-Element Bonus to you and up to 10 nearby allies (prioritizing teammates) for a period of time. (Cannot be affected by the same type of effect within 60s)",All-Element Bonus: 1%,gold,4,Arcane! Fatal Spiral,Basilisk,3000106,3957,395701,direct-skill-aoyi-item,,
Battle Imagine - Basilisk,T2,"Arcane! Fatal Spiral Summons Boss: Basilisk to spin toward the target, dealing Attack DMG. After casting, grants an All-Element Bonus to you and up to 10 nearby allies (prioritizing teammates) for a period of time. (Cannot be affected by the same type of effect within 60s)",All-Element Bonus: 2%,gold,4,Arcane! Fatal Spiral,Basilisk,3000106,3957,395701,direct-skill-aoyi-item,,
Battle Imagine - Basilisk,T3,"Arcane! Fatal Spiral Summons Boss: Basilisk to spin toward the target, dealing Attack DMG. After casting, grants an All-Element Bonus to you and up to 10 nearby allies (prioritizing teammates) for a period of time. (Cannot be affected by the same type of effect within 60s)",All-Element Bonus: 3%,gold,4,Arcane! Fatal Spiral,Basilisk,3000106,3957,395701,direct-skill-aoyi-item,,
Battle Imagine - Basilisk,T4,"Arcane! Fatal Spiral Summons Boss: Basilisk to spin toward the target, dealing Attack DMG. After casting, grants an All-Element Bonus to you and up to 10 nearby allies (prioritizing teammates) for a period of time. (Cannot be affected by the same type of effect within 60s)",All-Element Bonus: 4%,gold,4,Arcane! Fatal Spiral,Basilisk,3000106,3957,395701,direct-skill-aoyi-item,,
Battle Imagine - Basilisk,T5,"Arcane! Fatal Spiral Summons Boss: Basilisk to spin toward the target, dealing Attack DMG. After casting, grants an All-Element Bonus to you and up to 10 nearby allies (prioritizing teammates) for a period of time. (Cannot be affected by the same type of effect within 60s)",All-Element Bonus: 5%,gold,4,Arcane! Fatal Spiral,Basilisk,3000106,3957,395701,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Commander,T0,"Stunt! Lightning Smite Summons Elite: Blackstone Commander to call down lightning from the sky, dealing Magic DMG. For a period of time after the skill is cast, when you deal damage, you will also deal additional Attack DMG to the target equal to a percentage of your Armor (can trigger at most once every 1s).",,purple,3,Stunt! Lightning Smite,Blackstone Commander,3000107,3959,395901,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Blackstone Commander,T1,"Stunt! Lightning Smite Summons Elite: Blackstone Commander to call down lightning from the sky, dealing Magic DMG. For a period of time after the skill is cast, when you deal damage, you will also deal additional Attack DMG to the target equal to a percentage of your Armor (can trigger at most once every 1s).",Armor-Based Bonus DMG: 20%; Secondary Armor-Based Bonus DMG: 0.1%,purple,3,Stunt! Lightning Smite,Blackstone Commander,3000107,3959,395901,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Commander,T2,"Stunt! Lightning Smite Summons Elite: Blackstone Commander to call down lightning from the sky, dealing Magic DMG. For a period of time after the skill is cast, when you deal damage, you will also deal additional Attack DMG to the target equal to a percentage of your Armor (can trigger at most once every 1s).",Armor-Based Bonus DMG: 40%; Secondary Armor-Based Bonus DMG: 0.2%,purple,3,Stunt! Lightning Smite,Blackstone Commander,3000107,3959,395901,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Commander,T3,"Stunt! Lightning Smite Summons Elite: Blackstone Commander to call down lightning from the sky, dealing Magic DMG. For a period of time after the skill is cast, when you deal damage, you will also deal additional Attack DMG to the target equal to a percentage of your Armor (can trigger at most once every 1s).",Armor-Based Bonus DMG: 60%; Secondary Armor-Based Bonus DMG: 0.3%,purple,3,Stunt! Lightning Smite,Blackstone Commander,3000107,3959,395901,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Commander,T4,"Stunt! Lightning Smite Summons Elite: Blackstone Commander to call down lightning from the sky, dealing Magic DMG. For a period of time after the skill is cast, when you deal damage, you will also deal additional Attack DMG to the target equal to a percentage of your Armor (can trigger at most once every 1s).",Armor-Based Bonus DMG: 80%; Secondary Armor-Based Bonus DMG: 0.4%,purple,3,Stunt! Lightning Smite,Blackstone Commander,3000107,3959,395901,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Commander,T5,"Stunt! Lightning Smite Summons Elite: Blackstone Commander to call down lightning from the sky, dealing Magic DMG. For a period of time after the skill is cast, when you deal damage, you will also deal additional Attack DMG to the target equal to a percentage of your Armor (can trigger at most once every 1s).",Armor-Based Bonus DMG: 100%; Secondary Armor-Based Bonus DMG: 0.5%,purple,3,Stunt! Lightning Smite,Blackstone Commander,3000107,3959,395901,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Vanguard,T0,Stunt! Blade Storm,Transforms into Elite: Blackstone Vanguard to perform a spinning attack that deals Fire Attack DMG. Every stack of Blade Intent allows for an additional spin (up to 15 stacks). This damage benefits from all types of elemental bonuses and is not affected by passive effects.,purple,3,Stunt! Blade Storm,Blackstone Vanguard,3000108,3960,396001,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Blackstone Vanguard,T1,Stunt! Blade Storm,Transforms into Elite: Blackstone Vanguard to perform a spinning attack that deals Fire Attack DMG. Every stack of Blade Intent allows for an additional spin (up to 15 stacks). This damage benefits from all types of elemental bonuses and is not affected by passive effects.,purple,3,Stunt! Blade Storm,Blackstone Vanguard,3000108,3960,396001,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Blackstone Vanguard,T2,Stunt! Blade Storm,Transforms into Elite: Blackstone Vanguard to perform a spinning attack that deals Fire Attack DMG. Every stack of Blade Intent allows for an additional spin (up to 15 stacks). This damage benefits from all types of elemental bonuses and is not affected by passive effects.,purple,3,Stunt! Blade Storm,Blackstone Vanguard,3000108,3960,396001,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Blackstone Vanguard,T3,Stunt! Blade Storm,Transforms into Elite: Blackstone Vanguard to perform a spinning attack that deals Fire Attack DMG. Every stack of Blade Intent allows for an additional spin (up to 15 stacks). This damage benefits from all types of elemental bonuses and is not affected by passive effects.,purple,3,Stunt! Blade Storm,Blackstone Vanguard,3000108,3960,396001,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Blackstone Vanguard,T4,Stunt! Blade Storm,Transforms into Elite: Blackstone Vanguard to perform a spinning attack that deals Fire Attack DMG. Every stack of Blade Intent allows for an additional spin (up to 15 stacks). This damage benefits from all types of elemental bonuses and is not affected by passive effects.,purple,3,Stunt! Blade Storm,Blackstone Vanguard,3000108,3960,396001,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Blackstone Vanguard,T5,Stunt! Blade Storm,Transforms into Elite: Blackstone Vanguard to perform a spinning attack that deals Fire Attack DMG. Every stack of Blade Intent allows for an additional spin (up to 15 stacks). This damage benefits from all types of elemental bonuses and is not affected by passive effects.,purple,3,Stunt! Blade Storm,Blackstone Vanguard,3000108,3960,396001,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Blackstone Captain,T0,"Arcane! Blazing Flames Summons Boss: Blackstone Captain to ignite flames centered on yourself, dealing Fire Attack DMG. After casting, your Attack SPD and Casting SPD are increased for a period of time.",,gold,4,Arcane! Blazing Flames,Blackstone Captain,3000109,3952,395201,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Blackstone Captain,T1,"Arcane! Blazing Flames Summons Boss: Blackstone Captain to ignite flames centered on yourself, dealing Fire Attack DMG. After casting, your Attack SPD and Casting SPD are increased for a period of time. Speed: 2%; Speed: 6%",,gold,4,Arcane! Blazing Flames,Blackstone Captain,3000109,3952,395201,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Captain,T2,"Arcane! Blazing Flames Summons Boss: Blackstone Captain to ignite flames centered on yourself, dealing Fire Attack DMG. After casting, your Attack SPD and Casting SPD are increased for a period of time. Speed: 4%; Speed: 12%",,gold,4,Arcane! Blazing Flames,Blackstone Captain,3000109,3952,395201,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Captain,T3,"Arcane! Blazing Flames Summons Boss: Blackstone Captain to ignite flames centered on yourself, dealing Fire Attack DMG. After casting, your Attack SPD and Casting SPD are increased for a period of time. Speed: 6%; Speed: 18%",,gold,4,Arcane! Blazing Flames,Blackstone Captain,3000109,3952,395201,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Captain,T4,"Arcane! Blazing Flames Summons Boss: Blackstone Captain to ignite flames centered on yourself, dealing Fire Attack DMG. After casting, your Attack SPD and Casting SPD are increased for a period of time. Speed: 8%; Speed: 24%",,gold,4,Arcane! Blazing Flames,Blackstone Captain,3000109,3952,395201,direct-skill-aoyi-item,,
Battle Imagine - Blackstone Captain,T5,"Arcane! Blazing Flames Summons Boss: Blackstone Captain to ignite flames centered on yourself, dealing Fire Attack DMG. After casting, your Attack SPD and Casting SPD are increased for a period of time. Speed: 10%; Speed: 30%",,gold,4,Arcane! Blazing Flames,Blackstone Captain,3000109,3952,395201,direct-skill-aoyi-item,,
Battle Imagine - Goblin Trickster,T0,Stunt! Carpet Bombing Summons Elite: Goblin Trickster to channel for a long time before dealing massive AoE Magic DMG. (This skill damages enemies and up to 20 allies!),,purple,3,Stunt! Carpet Bombing,Goblin Trickster,3000110,3961,396101,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Goblin Trickster,T1,Stunt! Carpet Bombing Summons Elite: Goblin Trickster to channel for a long time before dealing massive AoE Magic DMG. (This skill damages enemies and up to 20 allies!),,purple,3,Stunt! Carpet Bombing,Goblin Trickster,3000110,3961,396101,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Goblin Trickster,T2,Stunt! Carpet Bombing Summons Elite: Goblin Trickster to channel for a long time before dealing massive AoE Magic DMG. (This skill damages enemies and up to 20 allies!),,purple,3,Stunt! Carpet Bombing,Goblin Trickster,3000110,3961,396101,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Goblin Trickster,T3,Stunt! Carpet Bombing Summons Elite: Goblin Trickster to channel for a long time before dealing massive AoE Magic DMG. (This skill damages enemies and up to 20 allies!),,purple,3,Stunt! Carpet Bombing,Goblin Trickster,3000110,3961,396101,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Goblin Trickster,T4,Stunt! Carpet Bombing Summons Elite: Goblin Trickster to channel for a long time before dealing massive AoE Magic DMG. (This skill damages enemies and up to 20 allies!),,purple,3,Stunt! Carpet Bombing,Goblin Trickster,3000110,3961,396101,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Goblin Trickster,T5,Stunt! Carpet Bombing Summons Elite: Goblin Trickster to channel for a long time before dealing massive AoE Magic DMG. (This skill damages enemies and up to 20 allies!),,purple,3,Stunt! Carpet Bombing,Goblin Trickster,3000110,3961,396101,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Goblin Shaman,T0,"Stunt! Healing Bomb Summons Elite: Goblin Shaman to briefly channel before summoning an exploding magic orb. The explosion deals Magic DMG to targets in the area and heals up to 10 nearby allies (prioritizing teammates). After casting, for 20s, you deal damage every 2s to the surrounding area equal to 50% of the self-healing from your Class Skills.",,purple,3,Stunt! Healing Bomb,Goblin Shaman,3000111,3962,396201,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Goblin Shaman,T1,"Stunt! Healing Bomb Summons Elite: Goblin Shaman to briefly channel before summoning an exploding magic orb. The explosion deals Magic DMG to targets in the area and heals up to 10 nearby allies (prioritizing teammates). After casting, for 20s, you deal damage every 2s to the surrounding area equal to 50% of the self-healing from your Class Skills.",Class-Skill Self-Healing Splash DMG: 0%,purple,3,Stunt! Healing Bomb,Goblin Shaman,3000111,3962,396201,direct-skill-aoyi-item,,
Battle Imagine - Goblin Shaman,T2,"Stunt! Healing Bomb Summons Elite: Goblin Shaman to briefly channel before summoning an exploding magic orb. The explosion deals Magic DMG to targets in the area and heals up to 10 nearby allies (prioritizing teammates). After casting, for 20s, you deal damage every 2s to the surrounding area equal to 50% of the self-healing from your Class Skills.",Class-Skill Self-Healing Splash DMG: 0%,purple,3,Stunt! Healing Bomb,Goblin Shaman,3000111,3962,396201,direct-skill-aoyi-item,,
Battle Imagine - Goblin Shaman,T3,"Stunt! Healing Bomb Summons Elite: Goblin Shaman to briefly channel before summoning an exploding magic orb. The explosion deals Magic DMG to targets in the area and heals up to 10 nearby allies (prioritizing teammates). After casting, for 20s, you deal damage every 2s to the surrounding area equal to 50% of the self-healing from your Class Skills.",Class-Skill Self-Healing Splash DMG: 0%,purple,3,Stunt! Healing Bomb,Goblin Shaman,3000111,3962,396201,direct-skill-aoyi-item,,
Battle Imagine - Goblin Shaman,T4,"Stunt! Healing Bomb Summons Elite: Goblin Shaman to briefly channel before summoning an exploding magic orb. The explosion deals Magic DMG to targets in the area and heals up to 10 nearby allies (prioritizing teammates). After casting, for 20s, you deal damage every 2s to the surrounding area equal to 50% of the self-healing from your Class Skills.",Class-Skill Self-Healing Splash DMG: 0%,purple,3,Stunt! Healing Bomb,Goblin Shaman,3000111,3962,396201,direct-skill-aoyi-item,,
Battle Imagine - Goblin Shaman,T5,"Stunt! Healing Bomb Summons Elite: Goblin Shaman to briefly channel before summoning an exploding magic orb. The explosion deals Magic DMG to targets in the area and heals up to 10 nearby allies (prioritizing teammates). After casting, for 20s, you deal damage every 2s to the surrounding area equal to 50% of the self-healing from your Class Skills.",Class-Skill Self-Healing Splash DMG: 0%,purple,3,Stunt! Healing Bomb,Goblin Shaman,3000111,3962,396201,direct-skill-aoyi-item,,
Battle Imagine - Goblin Chief,T0,"Arcane! Peerless Thrust Summons Boss: Goblin Chief to briefly charge up and unleash a forward blade wave that deals Attack DMG. After casting, your Expertise Skill's DMG and healing are increased for a period of time. During this time, dealing damage with an Expertise Skill reduces the CD of this Skill by 0.3s (can trigger at most once every 1s).",,gold,4,Arcane! Peerless Thrust,Goblin Chief,3000112,3953,395301,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Goblin Chief,T1,"Arcane! Peerless Thrust Summons Boss: Goblin Chief to briefly charge up and unleash a forward blade wave that deals Attack DMG. After casting, your Expertise Skill's DMG and healing are increased for a period of time. During this time, dealing damage with an Expertise Skill reduces the CD of this Skill by 0.3s (can trigger at most once every 1s).",Expertise Skill DMG/Healing Bonus: 4.4%,gold,4,Arcane! Peerless Thrust,Goblin Chief,3000112,3953,395301,direct-skill-aoyi-item,,
Battle Imagine - Goblin Chief,T2,"Arcane! Peerless Thrust Summons Boss: Goblin Chief to briefly charge up and unleash a forward blade wave that deals Attack DMG. After casting, your Expertise Skill's DMG and healing are increased for a period of time. During this time, dealing damage with an Expertise Skill reduces the CD of this Skill by 0.3s (can trigger at most once every 1s).",Expertise Skill DMG/Healing Bonus: 8.8%,gold,4,Arcane! Peerless Thrust,Goblin Chief,3000112,3953,395301,direct-skill-aoyi-item,,
Battle Imagine - Goblin Chief,T3,"Arcane! Peerless Thrust Summons Boss: Goblin Chief to briefly charge up and unleash a forward blade wave that deals Attack DMG. After casting, your Expertise Skill's DMG and healing are increased for a period of time. During this time, dealing damage with an Expertise Skill reduces the CD of this Skill by 0.3s (can trigger at most once every 1s).",Expertise Skill DMG/Healing Bonus: 13.2%,gold,4,Arcane! Peerless Thrust,Goblin Chief,3000112,3953,395301,direct-skill-aoyi-item,,
