sourceKind,sourceFile,uid,name,rowKey,category,contributionKind,runtimeReadiness,confidence,needsEncounterEvidence,targetScope,targetText,statDependencies,usesFinalStats,gameFileEvidence,runtimeEvidence,remainingEvidence,needsRuntimeOwnership,values,snippet,provenance
skill,SkillDescriptions.json,161514,Wasteland's End,skill:161514:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161515,Wasteland's End,skill:161515:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161516,Wasteland's End,skill:161516:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161517,Wasteland's End,skill:161517:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161518,Wasteland's End,skill:161518:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161519,Wasteland's End,skill:161519:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161520,Wasteland's End,skill:161520:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161521,Wasteland's End,skill:161521:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161522,Wasteland's End,skill:161522:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161523,Wasteland's End,skill:161523:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161524,Wasteland's End,skill:161524:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161525,Wasteland's End,skill:161525:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161526,Wasteland's End,skill:161526:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161527,Wasteland's End,skill:161527:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161528,Wasteland's End,skill:161528:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161529,Wasteland's End,skill:161529:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161530,Wasteland's End,skill:161530:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,classSkill,,"[""haste""]",true,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""activeBuffState"",""finalCharacterStats"",""killEvent"",""skillCastOrDamageEvent""]",[],true,[],"Imbues the power of fire, granting a Class Skills CD Boost and increased Haste while active.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161801,Cinderfall! Hellfire Shiranui,skill:161801:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161802,Cinderfall! Hellfire Shiranui,skill:161802:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161803,Cinderfall! Hellfire Shiranui,skill:161803:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161804,Cinderfall! Hellfire Shiranui,skill:161804:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161805,Cinderfall! Hellfire Shiranui,skill:161805:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161806,Cinderfall! Hellfire Shiranui,skill:161806:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161807,Cinderfall! Hellfire Shiranui,skill:161807:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161808,Cinderfall! Hellfire Shiranui,skill:161808:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161809,Cinderfall! Hellfire Shiranui,skill:161809:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161810,Cinderfall! Hellfire Shiranui,skill:161810:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161811,Cinderfall! Hellfire Shiranui,skill:161811:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161812,Cinderfall! Hellfire Shiranui,skill:161812:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161813,Cinderfall! Hellfire Shiranui,skill:161813:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161814,Cinderfall! Hellfire Shiranui,skill:161814:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161815,Cinderfall! Hellfire Shiranui,skill:161815:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161816,Cinderfall! Hellfire Shiranui,skill:161816:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161817,Cinderfall! Hellfire Shiranui,skill:161817:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161818,Cinderfall! Hellfire Shiranui,skill:161818:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161819,Cinderfall! Hellfire Shiranui,skill:161819:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161820,Cinderfall! Hellfire Shiranui,skill:161820:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161821,Cinderfall! Hellfire Shiranui,skill:161821:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161822,Cinderfall! Hellfire Shiranui,skill:161822:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161823,Cinderfall! Hellfire Shiranui,skill:161823:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161824,Cinderfall! Hellfire Shiranui,skill:161824:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161825,Cinderfall! Hellfire Shiranui,skill:161825:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161826,Cinderfall! Hellfire Shiranui,skill:161826:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161827,Cinderfall! Hellfire Shiranui,skill:161827:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161828,Cinderfall! Hellfire Shiranui,skill:161828:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161829,Cinderfall! Hellfire Shiranui,skill:161829:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,161830,Cinderfall! Hellfire Shiranui,skill:161830:1,cooldownAcceleration,accelerate,activeBuffOrAttrCandidate,high,false,expertiseSkill,,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""killEvent"",""skillCastOrDamageEvent""]",[],true,"[{""value"":10,""unit"":""percent"",""raw"":""10%""}]","During this effect, Expertise Skill CD Boost is increased by 10%.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171901,Scythe Wheel,skill:171901:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171902,Scythe Wheel,skill:171902:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171903,Scythe Wheel,skill:171903:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171904,Scythe Wheel,skill:171904:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171905,Scythe Wheel,skill:171905:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171906,Scythe Wheel,skill:171906:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171907,Scythe Wheel,skill:171907:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171908,Scythe Wheel,skill:171908:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171909,Scythe Wheel,skill:171909:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171910,Scythe Wheel,skill:171910:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171911,Scythe Wheel,skill:171911:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171912,Scythe Wheel,skill:171912:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
skill,SkillDescriptions.json,171913,Scythe Wheel,skill:171913:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Scythe Wheel is refunded,[],false,"[""localizedDescription"",""skillCooldownTable"",""skillDefinition"",""skillTags""]","[""skillCastOrDamageEvent""]","[""runtimeIdBridge""]",true,[],"When you die, Moonblades end immediately and the remaining CD of Scythe Wheel is refunded.","[{""sourceFile"":""skillnames.json""}]"
